No,year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,datetime
30154,2013,6,10,9,2,33,54,45,48,16,82,1014,19,NW,1.79,0,0,2013/6/10:9:00:00
30155,2013,6,10,10,2,21,44,23,27,16,77,1014,20,NE,1.79,0,0,2013/6/10:10:00:00
30156,2013,6,10,11,2,19,35,39,29,17,68,1014,23,cv,1.79,0,0,2013/6/10:11:00:00
30157,2013,6,10,12,2,29,23,30,25,14,50,1013,25,cv,2.68,0,0,2013/6/10:12:00:00
30158,2013,6,10,13,2,19,24,27,22,13,47,1012,25,cv,4.47,0,0,2013/6/10:13:00:00
30159,2013,6,10,14,2,14,19,8,18,14,47,1012,26,cv,5.36,0,0,2013/6/10:14:00:00
30160,2013,6,10,15,2,3,18,3,16,13,44,1011,26,cv,6.25,0,0,2013/6/10:15:00:00
30161,2013,6,10,16,2,14,25,3,18,12,44,1010,25,SE,4.02,0,0,2013/6/10:16:00:00
30162,2013,6,10,17,2,16,22,15,21,12,44,1011,25,SE,5.81,0,0,2013/6/10:17:00:00
30163,2013,6,10,18,2,31,27,24,35,12,46,1011,24,SE,8.94,0,0,2013/6/10:18:00:00
30164,2013,6,10,19,2,33,23,27,33,13,53,1010,23,SE,12.07,0,0,2013/6/10:19:00:00
30165,2013,6,10,20,2,39,33,32,34,15,64,1011,22,SE,15.2,0,0,2013/6/10:20:00:00
30166,2013,6,10,21,2,30,25,35,41,15,72,1011,20,SE,16.99,0,0,2013/6/10:21:00:00
30167,2013,6,10,22,2,30,41,33,40,16,77,1011,20,SE,18.78,0,0,2013/6/10:22:00:00
30168,2013,6,10,23,2,34,41,20,40,16,77,1011,20,SE,20.57,0,0,2013/6/10:23:00:00
30169,2013,6,11,0,2,32,37,34,37,16,82,1010,19,SE,22.36,0,0,2013/6/11:0:00:00
30170,2013,6,11,1,2,36,45,35,42,15,77,1010,19,cv,0.89,0,0,2013/6/11:1:00:00
30171,2013,6,11,2,2,36,52,41,48,16,88,1010,18,cv,1.78,0,0,2013/6/11:2:00:00
30172,2013,6,11,3,2,37,67,45,51,16,88,1009,18,NE,1.79,0,0,2013/6/11:3:00:00
30173,2013,6,11,4,2,50,65,50,62,16,88,1009,18,SE,1.79,0,0,2013/6/11:4:00:00
30174,2013,6,11,5,2,61,66,64,64,16,93,1009,17,cv,0.89,0,0,2013/6/11:5:00:00
30175,2013,6,11,6,2,70,76,65,87,16,88,1009,18,cv,1.34,0,0,2013/6/11:6:00:00
30176,2013,6,11,7,2,76,86,78,86,16,82,1009,19,cv,1.79,0,0,2013/6/11:7:00:00
30177,2013,6,11,8,2,79,83,81,75,16,77,1009,20,NW,3.13,0,0,2013/6/11:8:00:00
30178,2013,6,11,9,2,76,84,80,70,16,68,1009,22,NE,3.13,0,0,2013/6/11:9:00:00
30179,2013,6,11,10,2,90,92,85,69,16,68,1009,22,SE,3.13,0,0,2013/6/11:10:00:00
30180,2013,6,11,11,2,90,106,79,81,16,60,1008,24,SE,6.26,0,0,2013/6/11:11:00:00
30181,2013,6,11,12,2,NA,126,96,96,16,57,1008,25,SE,9.39,0,0,2013/6/11:12:00:00
30182,2013,6,11,13,2,NA,134,132,107,16,54,1007,26,SE,13.41,0,0,2013/6/11:13:00:00
30183,2013,6,11,14,2,NA,100,97,86,16,54,1007,26,SE,18.33,0,0,2013/6/11:14:00:00
30184,2013,6,11,15,2,NA,81,85,98,15,53,1006,25,SE,22.35,7,7,2013/6/11:15:00:00
30185,2013,6,11,16,2,NA,45,57,67,15,57,1006,24,SE,25.48,3,10,2013/6/11:16:00:00
30186,2013,6,11,17,2,NA,23,20,20,13,56,1005,22,cv,3.13,0.1,10.1,2013/6/11:17:00:00
30187,2013,6,11,18,2,NA,19,18,27,15,57,1005,24,NW,3.13,0,0,2013/6/11:18:00:00
30188,2013,6,11,19,2,NA,40,32,41,13,53,1006,23,SE,4.02,0,0,2013/6/11:19:00:00
30189,2013,6,11,20,2,NA,72,52,72,12,56,1007,21,SE,8.04,0,0,2013/6/11:20:00:00
30190,2013,6,11,21,2,NA,64,52,55,12,56,1008,21,SE,12.96,0.1,0.1,2013/6/11:21:00:00
30191,2013,6,11,22,2,NA,24,14,24,13,72,1009,18,SE,16.09,0,0,2013/6/11:22:00:00
30192,2013,6,11,23,2,NA,14,19,22,13,77,1009,17,NE,1.79,0,0,2013/6/11:23:00:00
30193,2013,6,12,0,2,NA,33,17,24,13,72,1009,18,SE,3.13,0,0,2013/6/12:0:00:00
30194,2013,6,12,1,2,NA,18,22,24,13,77,1009,17,cv,0.89,0,0,2013/6/12:1:00:00
30195,2013,6,12,2,2,NA,21,19,30,12,82,1008,15,NW,1.79,0,0,2013/6/12:2:00:00
30196,2013,6,12,3,2,NA,31,26,33,13,87,1008,15,cv,0.45,0,0,2013/6/12:3:00:00
30197,2013,6,12,4,2,NA,54,17,47,13,93,1008,14,cv,1.34,0,0,2013/6/12:4:00:00
30198,2013,6,12,5,2,NA,62,34,61,12,87,1008,14,cv,2.23,0,0,2013/6/12:5:00:00
30199,2013,6,12,6,2,NA,69,67,76,14,93,1008,15,NE,0.89,0,0,2013/6/12:6:00:00
30200,2013,6,12,7,2,NA,64,61,59,14,82,1009,17,cv,0.89,0,0,2013/6/12:7:00:00
30201,2013,6,12,8,2,NA,52,56,55,15,77,1009,19,SE,1.79,0,0,2013/6/12:8:00:00
30202,2013,6,12,9,2,NA,63,45,50,14,64,1009,21,cv,0.89,0,0,2013/6/12:9:00:00
30203,2013,6,12,10,2,NA,71,59,55,14,56,1008,23,cv,4.02,0,0,2013/6/12:10:00:00
30204,2013,6,12,11,2,NA,71,67,65,14,53,1008,24,SE,3.13,0,0,2013/6/12:11:00:00
30205,2013,6,12,12,2,NA,66,54,60,14,50,1008,25,SE,7.15,0,0,2013/6/12:12:00:00
30206,2013,6,12,13,2,NA,74,57,65,14,47,1007,26,SE,10.28,0,0,2013/6/12:13:00:00
30207,2013,6,12,14,2,NA,79,84,72,15,47,1007,27,SE,13.41,0,0,2013/6/12:14:00:00
30208,2013,6,12,15,2,NA,88,71,83,15,47,1006,27,SE,17.43,0,0,2013/6/12:15:00:00
30209,2013,6,12,16,2,NA,98,82,87,15,50,1006,26,SE,20.56,0,0,2013/6/12:16:00:00
30210,2013,6,12,17,2,NA,100,91,83,14,47,1006,26,SE,24.58,0,0,2013/6/12:17:00:00
30211,2013,6,12,18,2,NA,94,78,90,14,47,1006,26,SE,27.71,0,0,2013/6/12:18:00:00
30212,2013,6,12,19,2,NA,110,80,101,14,50,1006,25,SE,30.84,0,0,2013/6/12:19:00:00
30213,2013,6,12,20,2,NA,119,108,113,15,60,1007,23,SE,32.63,0,0,2013/6/12:20:00:00
30214,2013,6,12,21,2,NA,107,97,101,15,64,1007,22,SE,35.76,0,0,2013/6/12:21:00:00
30215,2013,6,12,22,2,NA,114,103,104,15,64,1008,22,SE,38.89,0,0,2013/6/12:22:00:00
30216,2013,6,12,23,2,NA,105,91,93,15,68,1008,21,SE,39.78,0,0,2013/6/12:23:00:00
30217,2013,6,13,0,2,NA,102,85,98,15,72,1008,20,SE,41.57,0,0,2013/6/13:0:00:00
30218,2013,6,13,1,2,NA,121,79,110,15,82,1008,18,cv,0.89,0,0,2013/6/13:1:00:00
30219,2013,6,13,2,2,NA,119,112,108,15,88,1008,17,NW,1.79,0,0,2013/6/13:2:00:00
30220,2013,6,13,3,2,NA,120,112,111,15,88,1008,17,NE,0.89,0,0,2013/6/13:3:00:00
30221,2013,6,13,4,2,NA,120,102,106,15,88,1008,17,cv,0.89,0,0,2013/6/13:4:00:00
30222,2013,6,13,5,2,NA,115,105,109,15,88,1008,17,cv,1.78,0,0,2013/6/13:5:00:00
30223,2013,6,13,6,2,NA,121,89,111,16,88,1009,18,NW,1.79,0,0,2013/6/13:6:00:00
30224,2013,6,13,7,2,NA,NA,109,112,16,73,1009,21,NE,1.79,0,0,2013/6/13:7:00:00
30225,2013,6,13,8,2,NA,122,121,112,15,64,1009,22,NE,4.92,0,0,2013/6/13:8:00:00
30226,2013,6,13,9,2,NA,131,127,110,16,60,1009,24,cv,1.79,0,0,2013/6/13:9:00:00
30227,2013,6,13,10,2,NA,146,128,121,16,57,1009,25,SE,3.13,0,0,2013/6/13:10:00:00
30228,2013,6,13,11,2,NA,156,NA,125,16,54,1009,26,SE,4.92,0,0,2013/6/13:11:00:00
30229,2013,6,13,12,2,NA,163,3,130,16,50,1009,27,SE,8.05,0,0,2013/6/13:12:00:00
30230,2013,6,13,13,2,NA,168,3,134,17,48,1008,29,SE,11.18,0,0,2013/6/13:13:00:00
30231,2013,6,13,14,2,143,147,3,124,17,48,1008,29,SE,15.2,0,0,2013/6/13:14:00:00
30232,2013,6,13,15,2,120,124,NA,109,16,42,1007,30,SE,20.12,0,0,2013/6/13:15:00:00
30233,2013,6,13,16,2,86,74,NA,78,15,40,1007,30,SE,25.93,0,0,2013/6/13:16:00:00
30234,2013,6,13,17,2,93,83,NA,90,12,33,1006,30,SE,29.95,0,0,2013/6/13:17:00:00
30235,2013,6,13,18,2,106,100,NA,103,14,37,1006,30,SE,33.08,0,0,2013/6/13:18:00:00
30236,2013,6,13,19,2,116,117,NA,103,15,45,1006,28,SE,34.87,0,0,2013/6/13:19:00:00
30237,2013,6,13,20,2,130,137,NA,122,18,65,1007,25,cv,0.89,0,0,2013/6/13:20:00:00
30238,2013,6,13,21,2,99,101,NA,97,16,57,1007,25,SE,3.13,0,0,2013/6/13:21:00:00
30239,2013,6,13,22,2,83,86,NA,75,13,47,1008,25,SE,7.15,0,0,2013/6/13:22:00:00
30240,2013,6,13,23,2,79,86,NA,80,11,41,1008,25,SE,11.17,0,0,2013/6/13:23:00:00
30241,2013,6,14,0,2,85,71,NA,81,10,38,1008,25,SE,14.3,0,0,2013/6/14:0:00:00
30242,2013,6,14,1,2,70,88,NA,70,13,60,1008,21,SE,16.09,0,0,2013/6/14:1:00:00
30243,2013,6,14,2,2,76,67,NA,77,11,49,1008,22,SE,17.88,0,0,2013/6/14:2:00:00
30244,2013,6,14,3,2,76,81,NA,80,11,49,1008,22,SE,21.01,0,0,2013/6/14:3:00:00
30245,2013,6,14,4,2,81,87,NA,82,11,52,1008,21,SE,24.14,0,0,2013/6/14:4:00:00
30246,2013,6,14,5,2,86,91,NA,83,11,52,1009,21,SE,27.27,0,0,2013/6/14:5:00:00
30247,2013,6,14,6,2,93,91,NA,91,12,56,1009,21,SE,30.4,0,0,2013/6/14:6:00:00
30248,2013,6,14,7,2,102,NA,NA,94,13,56,1009,22,SE,33.53,0,0,2013/6/14:7:00:00
30249,2013,6,14,8,2,114,119,NA,105,13,50,1010,24,SE,37.55,0,0,2013/6/14:8:00:00
30250,2013,6,14,9,2,128,129,NA,115,13,44,1009,26,SE,40.68,0,0,2013/6/14:9:00:00
30251,2013,6,14,10,2,149,129,NA,130,14,44,1009,27,SE,43.81,0,0,2013/6/14:10:00:00
30252,2013,6,14,11,2,166,159,NA,143,13,39,1009,28,SE,46.94,0,0,2013/6/14:11:00:00
30253,2013,6,14,12,2,146,NA,NA,132,14,37,1009,30,SE,50.07,0,0,2013/6/14:12:00:00
30254,2013,6,14,13,2,123,115,NA,119,14,37,1008,30,SE,54.09,0,0,2013/6/14:13:00:00
30255,2013,6,14,14,2,109,110,NA,111,14,35,1007,31,SE,59.01,0,0,2013/6/14:14:00:00
30256,2013,6,14,15,2,128,120,NA,127,13,33,1007,31,SE,63.93,0,0,2013/6/14:15:00:00
30257,2013,6,14,16,2,143,120,NA,126,14,35,1006,31,SE,68.85,0,0,2013/6/14:16:00:00
30258,2013,6,14,17,2,137,155,NA,132,15,40,1006,30,SE,73.77,0,0,2013/6/14:17:00:00
30259,2013,6,14,18,2,131,150,NA,127,15,42,1005,29,SE,76.9,0,0,2013/6/14:18:00:00
30260,2013,6,14,19,2,135,146,NA,131,14,39,1006,29,SE,80.03,0,0,2013/6/14:19:00:00
30261,2013,6,14,20,2,131,115,NA,117,14,44,1007,27,SE,84.95,0,0,2013/6/14:20:00:00
30262,2013,6,14,21,2,108,117,NA,115,13,44,1007,26,SE,88.97,0,0,2013/6/14:21:00:00
30263,2013,6,14,22,2,105,114,NA,105,13,50,1008,24,SE,92.99,0,0,2013/6/14:22:00:00
30264,2013,6,14,23,2,80,105,NA,103,13,56,1008,22,SE,94.78,0,0,2013/6/14:23:00:00
30265,2013,6,15,0,2,70,112,NA,107,13,56,1007,22,SE,97.91,0,0,2013/6/15:0:00:00
30266,2013,6,15,1,2,71,102,NA,101,13,60,1007,21,NE,1.79,0,0,2013/6/15:1:00:00
30267,2013,6,15,2,2,86,108,NA,100,13,68,1008,19,NE,3.58,0,0,2013/6/15:2:00:00
30268,2013,6,15,3,2,86,81,NA,69,12,56,1007,21,SE,3.13,0,0,2013/6/15:3:00:00
30269,2013,6,15,4,2,73,71,NA,70,12,59,1007,20,cv,0.89,0,0,2013/6/15:4:00:00
30270,2013,6,15,5,2,66,78,NA,69,14,68,1008,20,SE,1.79,0,0,2013/6/15:5:00:00
30271,2013,6,15,6,2,70,96,NA,78,14,68,1008,20,cv,0.89,0,0,2013/6/15:6:00:00
30272,2013,6,15,7,2,89,109,NA,93,14,64,1008,21,SE,3.13,0,0,2013/6/15:7:00:00
30273,2013,6,15,8,2,98,122,NA,95,14,60,1009,22,SE,6.26,0,0,2013/6/15:8:00:00
30274,2013,6,15,9,2,112,130,NA,108,15,57,1009,24,SE,8.05,0,0,2013/6/15:9:00:00
30275,2013,6,15,10,2,134,130,NA,123,15,53,1008,25,SE,9.84,0,0,2013/6/15:10:00:00
30276,2013,6,15,11,2,150,156,NA,129,15,50,1008,26,SE,11.63,0,0,2013/6/15:11:00:00
30277,2013,6,15,12,2,156,158,NA,132,15,45,1007,28,cv,0.89,0,0,2013/6/15:12:00:00
30278,2013,6,15,13,2,167,167,NA,141,15,42,1006,29,SE,1.79,0,0,2013/6/15:13:00:00
30279,2013,6,15,14,2,178,176,NA,151,16,42,1006,30,cv,1.79,0,0,2013/6/15:14:00:00
30280,2013,6,15,15,2,164,161,NA,144,15,37,1006,31,SE,1.79,0,0,2013/6/15:15:00:00
30281,2013,6,15,16,2,155,144,NA,140,16,40,1005,31,SE,3.58,0,0,2013/6/15:16:00:00
30282,2013,6,15,17,2,163,163,NA,148,16,40,1005,31,SE,6.71,0,0,2013/6/15:17:00:00
30283,2013,6,15,18,2,177,183,NA,168,18,48,1005,30,SE,8.5,0,0,2013/6/15:18:00:00
30284,2013,6,15,19,2,208,210,NA,197,19,54,1005,29,SE,10.29,0,0,2013/6/15:19:00:00
30285,2013,6,15,20,2,227,220,NA,203,19,58,1005,28,SE,12.08,0,0,2013/6/15:20:00:00
30286,2013,6,15,21,2,176,170,NA,157,18,57,1006,27,SE,15.21,0,0,2013/6/15:21:00:00
30287,2013,6,15,22,2,164,154,NA,146,16,54,1006,26,SE,17,0,0,2013/6/15:22:00:00
30288,2013,6,15,23,2,158,154,NA,148,15,53,1006,25,SE,18.79,0,0,2013/6/15:23:00:00
30289,2013,6,16,0,2,140,138,NA,138,16,60,1006,24,cv,0.89,0,0,2013/6/16:0:00:00
30290,2013,6,16,1,2,129,149,NA,147,16,64,1005,23,cv,1.78,0,0,2013/6/16:1:00:00
30291,2013,6,16,2,2,137,148,NA,133,16,64,1005,23,NE,0.89,0,0,2013/6/16:2:00:00
30292,2013,6,16,3,2,133,139,NA,131,15,57,1004,24,SE,1.79,0,0,2013/6/16:3:00:00
30293,2013,6,16,4,2,132,143,NA,138,16,64,1004,23,SE,3.58,0,0,2013/6/16:4:00:00
30294,2013,6,16,5,2,132,146,NA,140,17,68,1004,23,SE,5.37,0,0,2013/6/16:5:00:00
30295,2013,6,16,6,2,144,157,NA,154,17,68,1004,23,SE,9.39,0,0,2013/6/16:6:00:00
30296,2013,6,16,7,2,162,158,NA,152,18,73,1004,23,SE,11.18,0,0,2013/6/16:7:00:00
30297,2013,6,16,8,2,165,170,NA,160,18,73,1004,23,SE,15.2,0,0,2013/6/16:8:00:00
30298,2013,6,16,9,2,174,178,NA,165,19,73,1004,24,SE,16.99,0,0,2013/6/16:9:00:00
30299,2013,6,16,10,2,183,192,NA,181,19,73,1004,24,SE,18.78,0,0,2013/6/16:10:00:00
30300,2013,6,16,11,2,199,198,NA,196,20,83,1003,23,SE,20.57,0.2,0.2,2013/6/16:11:00:00
30301,2013,6,16,12,2,207,200,NA,200,20,83,1003,23,SE,22.36,0.4,0.6,2013/6/16:12:00:00
30302,2013,6,16,13,2,206,202,NA,201,20,88,1003,22,NW,3.13,0.9,1.5,2013/6/16:13:00:00
30303,2013,6,16,14,2,209,196,NA,200,20,94,1002,21,NE,1.79,0,0,2013/6/16:14:00:00
30304,2013,6,16,15,2,202,190,NA,198,20,88,1002,22,NE,3.58,0,0,2013/6/16:15:00:00
30305,2013,6,16,16,2,208,190,NA,199,20,88,1002,22,NW,3.13,0,0,2013/6/16:16:00:00
30306,2013,6,16,17,2,205,193,NA,205,20,88,1001,22,NW,6.26,0,0,2013/6/16:17:00:00
30307,2013,6,16,18,2,217,184,NA,199,20,88,1002,22,NW,8.05,0,0,2013/6/16:18:00:00
30308,2013,6,16,19,2,220,189,NA,209,20,94,1002,21,NW,11.18,0,0,2013/6/16:19:00:00
30309,2013,6,16,20,2,217,190,NA,199,20,88,1003,22,NW,14.31,0,0,2013/6/16:20:00:00
30310,2013,6,16,21,2,202,189,NA,190,19,83,1004,22,NW,17.44,0.1,0.1,2013/6/16:21:00:00
30311,2013,6,16,22,2,194,191,NA,189,20,88,1003,22,NE,3.13,0,0,2013/6/16:22:00:00
30312,2013,6,16,23,2,186,165,NA,163,19,83,1003,22,NE,8.05,0,0,2013/6/16:23:00:00
30313,2013,6,17,0,2,140,101,NA,101,19,83,1003,22,NE,12.97,0,0,2013/6/17:0:00:00
30314,2013,6,17,1,2,59,101,NA,50,18,82,1003,21,NE,16.99,0,0,2013/6/17:1:00:00
30315,2013,6,17,2,2,40,NA,NA,41,17,77,1003,21,NE,21.01,0,0,2013/6/17:2:00:00
30316,2013,6,17,3,2,40,NA,NA,43,17,77,1003,21,NE,25.03,0,0,2013/6/17:3:00:00
30317,2013,6,17,4,2,27,NA,NA,25,17,77,1002,21,NE,29.05,0,0,2013/6/17:4:00:00
30318,2013,6,17,5,2,12,NA,NA,17,17,77,1003,21,NW,1.79,0,0,2013/6/17:5:00:00
30319,2013,6,17,6,2,3,NA,NA,14,17,77,1003,21,NW,4.92,0,0,2013/6/17:6:00:00
30320,2013,6,17,7,2,11,NA,NA,16,17,73,1003,22,NW,6.71,0,0,2013/6/17:7:00:00
30321,2013,6,17,8,2,15,NA,NA,20,17,64,1003,24,NE,4.02,0,0,2013/6/17:8:00:00
30322,2013,6,17,9,2,14,NA,NA,8,16,54,1003,26,NE,8.04,0,0,2013/6/17:9:00:00
30323,2013,6,17,10,2,10,NA,NA,14,16,50,1002,27,NE,11.17,0,0,2013/6/17:10:00:00
30324,2013,6,17,11,2,24,NA,NA,18,14,44,1002,27,NE,12.96,0,0,2013/6/17:11:00:00
30325,2013,6,17,12,2,6,NA,NA,16,15,47,1002,27,cv,0.89,0,0,2013/6/17:12:00:00
30326,2013,6,17,13,2,18,18,NA,17,16,45,1001,29,SE,1.79,0,0,2013/6/17:13:00:00
30327,2013,6,17,14,2,26,20,NA,29,14,37,1001,30,SE,3.58,0,0,2013/6/17:14:00:00
30328,2013,6,17,15,2,46,44,NA,39,15,37,1000,31,cv,3.13,0,0,2013/6/17:15:00:00
30329,2013,6,17,16,2,28,37,NA,40,15,37,1000,31,SE,3.13,0,0,2013/6/17:16:00:00
30330,2013,6,17,17,2,33,37,NA,41,16,42,999,30,SE,6.26,0,0,2013/6/17:17:00:00
30331,2013,6,17,18,2,45,45,NA,46,16,45,999,29,SE,9.39,0,0,2013/6/17:18:00:00
30332,2013,6,17,19,2,45,48,NA,55,15,45,999,28,SE,12.52,0,0,2013/6/17:19:00:00
30333,2013,6,17,20,2,55,45,NA,57,17,54,1000,27,SE,16.54,0,0,2013/6/17:20:00:00
30334,2013,6,17,21,2,61,46,NA,52,17,54,1000,27,SE,19.67,0,0,2013/6/17:21:00:00
30335,2013,6,17,22,2,56,38,NA,52,16,50,1000,27,SE,22.8,0,0,2013/6/17:22:00:00
30336,2013,6,17,23,2,56,45,NA,49,15,47,1000,27,SE,25.93,0,0,2013/6/17:23:00:00
30337,2013,6,18,0,2,61,49,NA,54,17,64,999,24,cv,0.89,0,0,2013/6/18:0:00:00
30338,2013,6,18,1,2,57,70,NA,62,18,69,999,24,cv,1.78,0,0,2013/6/18:1:00:00
30339,2013,6,18,2,2,56,65,NA,55,18,73,999,23,SE,0.89,0,0,2013/6/18:2:00:00
30340,2013,6,18,3,2,52,77,NA,68,18,78,999,22,NE,0.89,0,0,2013/6/18:3:00:00
30341,2013,6,18,4,2,55,83,NA,66,19,83,998,22,NW,1.79,0,0,2013/6/18:4:00:00
30342,2013,6,18,5,2,60,84,NA,67,19,83,998,22,SE,0.89,0,0,2013/6/18:5:00:00
30343,2013,6,18,6,2,58,79,NA,80,20,83,998,23,NE,0.89,0,0,2013/6/18:6:00:00
30344,2013,6,18,7,2,60,69,NA,74,20,69,998,26,cv,0.89,0,0,2013/6/18:7:00:00
30345,2013,6,18,8,2,48,75,53,64,20,65,998,27,cv,1.78,0,0,2013/6/18:8:00:00
30346,2013,6,18,9,2,33,30,54,23,17,48,998,29,cv,2.67,0,0,2013/6/18:9:00:00
30347,2013,6,18,10,2,31,24,NA,31,16,42,998,30,SE,3.13,0,0,2013/6/18:10:00:00
30348,2013,6,18,11,2,32,28,NA,28,12,29,997,32,SE,7.15,0,0,2013/6/18:11:00:00
30349,2013,6,18,12,2,32,46,NA,48,12,27,997,33,SE,12.07,0,0,2013/6/18:12:00:00
30350,2013,6,18,13,2,39,47,NA,37,13,29,996,33,SE,16.99,0,0,2013/6/18:13:00:00
30351,2013,6,18,14,2,38,34,NA,39,14,31,995,33,SE,22.8,0,0,2013/6/18:14:00:00
30352,2013,6,18,15,2,28,23,NA,33,13,29,995,33,SE,28.61,0,0,2013/6/18:15:00:00
30353,2013,6,18,16,2,26,19,NA,35,12,27,994,33,SE,33.53,0,0,2013/6/18:16:00:00
30354,2013,6,18,17,2,40,30,21,40,12,27,995,33,SE,38.45,0,0,2013/6/18:17:00:00
30355,2013,6,18,18,2,37,39,34,45,12,29,995,32,SE,42.47,0,0,2013/6/18:18:00:00
30356,2013,6,18,19,2,38,52,40,51,13,35,996,30,SE,46.49,0,0,2013/6/18:19:00:00
30357,2013,6,18,20,2,53,70,40,62,16,48,997,28,SE,48.28,0,0,2013/6/18:20:00:00
30358,2013,6,18,21,2,53,75,52,66,17,54,998,27,NE,1.79,0,0,2013/6/18:21:00:00
30359,2013,6,18,22,2,72,85,68,75,17,54,1000,27,SE,1.79,0,0,2013/6/18:22:00:00
30360,2013,6,18,23,2,93,90,92,86,18,65,1000,25,SE,4.92,0,0,2013/6/18:23:00:00
30361,2013,6,19,0,2,82,79,81,76,18,69,1001,24,SE,6.71,0,0,2013/6/19:0:00:00
30362,2013,6,19,1,2,59,64,63,70,18,73,1001,23,cv,0.89,0,0,2013/6/19:1:00:00
30363,2013,6,19,2,2,55,65,63,69,18,78,1002,22,cv,1.78,0,0,2013/6/19:2:00:00
30364,2013,6,19,3,2,63,68,64,78,18,82,1002,21,NE,0.89,0,0,2013/6/19:3:00:00
30365,2013,6,19,4,2,74,79,77,86,18,82,1002,21,SE,0.89,0,0,2013/6/19:4:00:00
30366,2013,6,19,5,2,82,97,80,85,18,82,1002,21,cv,0.89,0,0,2013/6/19:5:00:00
30367,2013,6,19,6,2,95,97,90,89,19,83,1003,22,cv,1.34,0,0,2013/6/19:6:00:00
30368,2013,6,19,7,2,117,114,114,94,19,69,1003,25,NW,1.79,0,0,2013/6/19:7:00:00
30369,2013,6,19,8,2,81,104,96,67,19,61,1003,27,NW,4.92,0,0,2013/6/19:8:00:00
30370,2013,6,19,9,2,40,73,59,47,19,51,1003,30,NW,6.71,0,0,2013/6/19:9:00:00
30371,2013,6,19,10,2,32,37,47,34,17,40,1003,32,NW,9.84,0,0,2013/6/19:10:00:00
30372,2013,6,19,11,2,23,30,19,21,13,31,1003,32,cv,0.89,0,0,2013/6/19:11:00:00
30373,2013,6,19,12,2,19,25,12,22,11,24,1003,34,cv,4.02,0,0,2013/6/19:12:00:00
30374,2013,6,19,13,2,8,25,14,18,11,23,1002,35,cv,5.81,0,0,2013/6/19:13:00:00
30375,2013,6,19,14,2,15,6,12,20,9,20,1002,35,NE,1.79,0,0,2013/6/19:14:00:00
30376,2013,6,19,15,2,10,19,15,16,8,18,1001,36,SE,3.13,0,0,2013/6/19:15:00:00
30377,2013,6,19,16,2,17,10,12,16,6,15,1001,36,NW,1.79,0,0,2013/6/19:16:00:00
30378,2013,6,19,17,2,21,23,18,21,9,20,1001,35,SE,1.79,0,0,2013/6/19:17:00:00
30379,2013,6,19,18,2,41,32,35,36,10,24,1001,33,SE,3.58,0,0,2013/6/19:18:00:00
30380,2013,6,19,19,2,42,37,55,44,13,33,1002,31,SE,4.47,0,0,2013/6/19:19:00:00
30381,2013,6,19,20,2,48,37,40,48,10,24,1002,33,SE,7.6,0,0,2013/6/19:20:00:00
30382,2013,6,19,21,2,53,48,51,56,12,29,1002,32,cv,3.13,0,0,2013/6/19:21:00:00
30383,2013,6,19,22,2,53,57,54,59,13,33,1003,31,SE,1.79,0,0,2013/6/19:22:00:00
30384,2013,6,19,23,2,59,74,58,64,17,51,1003,28,cv,0.89,0,0,2013/6/19:23:00:00
30385,2013,6,20,0,2,61,70,57,58,16,48,1003,28,SE,1.79,0,0,2013/6/20:0:00:00
30386,2013,6,20,1,2,64,98,62,95,17,57,1003,26,NE,1.79,0,0,2013/6/20:1:00:00
30387,2013,6,20,2,2,64,123,62,108,17,57,1004,26,SE,1.79,0,0,2013/6/20:2:00:00
30388,2013,6,20,3,2,83,123,101,105,18,65,1004,25,NE,0.89,0,0,2013/6/20:3:00:00
30389,2013,6,20,4,2,113,136,120,128,19,69,1005,25,cv,0.89,0,0,2013/6/20:4:00:00
30390,2013,6,20,5,2,132,138,127,124,19,73,1005,24,NW,1.79,0,0,2013/6/20:5:00:00
30391,2013,6,20,6,2,104,124,116,95,19,73,1005,24,NW,3.58,0,0,2013/6/20:6:00:00
30392,2013,6,20,7,2,45,51,62,41,19,73,1006,24,NW,5.37,0,0,2013/6/20:7:00:00
30393,2013,6,20,8,2,30,40,35,37,19,69,1007,25,NW,6.26,0,0,2013/6/20:8:00:00
30394,2013,6,20,9,2,30,40,36,39,18,57,1007,27,NE,1.79,0,0,2013/6/20:9:00:00
30395,2013,6,20,10,2,26,35,36,NA,17,48,1007,29,NE,4.92,0,0,2013/6/20:10:00:00
30396,2013,6,20,11,2,26,31,21,NA,15,40,1007,30,NE,8.94,0,0,2013/6/20:11:00:00
30397,2013,6,20,12,2,28,37,27,38,14,35,1007,31,NE,12.07,0,0,2013/6/20:12:00:00
30398,2013,6,20,13,2,24,17,24,30,14,35,1007,31,NE,12.96,0,0,2013/6/20:13:00:00
30399,2013,6,20,14,2,27,24,24,34,15,37,1007,31,SE,1.79,0,0,2013/6/20:14:00:00
30400,2013,6,20,15,2,49,48,44,51,15,37,1007,31,SE,3.58,0,0,2013/6/20:15:00:00
30401,2013,6,20,16,2,61,60,58,68,14,37,1007,30,SE,6.71,0,0,2013/6/20:16:00:00
30402,2013,6,20,17,2,81,112,117,118,16,42,1007,30,SE,9.84,0,0,2013/6/20:17:00:00
