exchange,stock_symbol,date,stock_price_open,stock_price_high,stock_price_low,stock_price_close,stock_volume,stock_price_adj_close
NYSE,ZF,2007-11-30,5.21,5.21,5.14,5.17,148400,3.96
NYSE,ZF,2007-11-29,5.14,5.15,5.11,5.14,169600,3.93
NYSE,ZF,2007-11-28,4.99,5.16,4.99,5.16,418300,3.95
NYSE,ZF,2007-11-27,4.92,4.99,4.90,4.98,152400,3.81
NYSE,ZF,2007-11-26,5.00,5.00,4.89,4.89,249800,3.74
NYSE,ZF,2007-11-23,4.85,4.98,4.85,4.97,161800,3.80
NYSE,ZF,2007-11-21,4.96,4.96,4.91,4.92,223500,3.76
NYSE,ZF,2007-11-20,4.96,5.05,4.92,4.99,292700,3.82
NYSE,ZF,2007-11-19,5.05,5.05,4.95,4.96,281700,3.79
NYSE,ZF,2007-11-16,5.17,5.17,5.01,5.05,171400,3.86
NYSE,ZF,2007-11-15,5.01,5.11,5.01,5.04,188200,3.86
NYSE,ZF,2007-11-14,5.07,5.18,5.07,5.12,113300,3.92
NYSE,ZF,2007-11-13,5.07,5.15,5.07,5.14,343900,3.93
NYSE,ZF,2007-11-12,5.10,5.12,5.04,5.04,196400,3.86
NYSE,ZF,2007-11-09,5.05,5.13,5.05,5.08,146300,3.89
NYSE,ZF,2007-11-08,5.16,5.17,5.06,5.14,198600,3.93
NYSE,ZF,2007-11-07,5.21,5.24,5.15,5.15,194700,3.94
NYSE,ZF,2007-11-06,5.20,5.35,5.18,5.28,310200,4.04
NYSE,ZF,2007-11-05,5.19,5.24,5.14,5.18,293200,3.96
NYSE,ZF,2007-11-02,5.23,5.24,5.17,5.22,272000,3.99
NYSE,ZF,2007-11-01,5.29,5.30,5.20,5.21,291600,3.99
NYSE,ZF,2007-10-31,5.32,5.35,5.30,5.34,240200,4.09
NYSE,ZF,2007-10-30,5.28,5.35,5.28,5.31,145700,4.06
NYSE,ZF,2007-10-29,5.32,5.41,5.32,5.35,257600,4.09
NYSE,ZF,2007-10-26,5.30,5.33,5.28,5.33,228800,4.08
NYSE,ZF,2007-10-25,5.24,5.26,5.16,5.23,117700,4.00
NYSE,ZF,2007-10-24,5.20,5.26,5.14,5.22,120500,3.99
NYSE,ZF,2007-10-23,5.26,5.26,5.19,5.22,164200,3.99
NYSE,ZF,2007-10-22,5.14,5.19,5.09,5.17,217300,3.96
NYSE,ZF,2007-10-19,5.24,5.25,5.16,5.20,221800,3.98
NYSE,ZF,2007-10-18,5.25,5.26,5.22,5.24,252900,4.01
NYSE,ZF,2007-10-17,5.25,5.28,5.22,5.25,314500,4.02
NYSE,ZF,2007-10-16,5.21,5.24,5.20,5.21,147500,3.99
NYSE,ZF,2007-10-15,5.30,5.31,5.19,5.25,347600,4.02
NYSE,ZF,2007-10-12,5.28,5.32,5.27,5.30,172200,4.05
NYSE,ZF,2007-10-11,5.31,5.32,5.21,5.28,289200,4.04
NYSE,ZF,2007-10-10,5.28,5.30,5.27,5.29,158100,4.05
NYSE,ZF,2007-10-09,5.29,5.31,5.26,5.28,249300,4.04
NYSE,ZF,2007-10-08,5.40,5.43,5.39,5.42,244800,4.04
NYSE,ZF,2007-10-05,5.35,5.42,5.35,5.41,373600,4.03
NYSE,ZF,2007-10-04,5.30,5.34,5.30,5.34,234500,3.98
NYSE,ZF,2007-10-03,5.30,5.33,5.28,5.30,301400,3.95
NYSE,ZF,2007-10-02,5.26,5.30,5.26,5.30,247600,3.95
NYSE,ZF,2007-10-01,5.21,5.28,5.21,5.27,419100,3.93
NYSE,ZF,2007-09-28,5.17,5.21,5.16,5.21,198400,3.88
NYSE,ZF,2007-09-27,5.19,5.20,5.16,5.16,534000,3.85
NYSE,ZF,2007-09-26,5.17,5.19,5.16,5.17,321100,3.85
NYSE,ZF,2007-09-25,5.15,5.17,5.14,5.16,285500,3.85
NYSE,ZF,2007-09-24,5.16,5.21,5.16,5.17,357000,3.85
NYSE,ZF,2007-09-21,5.15,5.19,5.15,5.17,429300,3.85
NYSE,ZF,2007-09-20,5.13,5.16,5.12,5.14,453200,3.83
NYSE,ZF,2007-09-19,5.10,5.17,5.06,5.11,612000,3.81
NYSE,ZF,2007-09-18,5.00,5.08,4.99,5.08,936500,3.79
NYSE,ZF,2007-09-17,4.98,4.99,4.95,4.99,683200,3.72
NYSE,ZF,2007-09-14,5.00,5.03,4.96,4.99,542100,3.72
NYSE,ZF,2007-09-13,5.05,5.07,5.00,5.01,461400,3.73
NYSE,ZF,2007-09-12,5.05,5.07,4.97,5.03,614800,3.75
NYSE,ZF,2007-09-11,5.09,5.10,5.05,5.10,320800,3.80
NYSE,ZF,2007-09-10,5.06,5.10,5.00,5.07,282400,3.78
NYSE,ZF,2007-09-07,5.07,5.10,5.05,5.05,212300,3.76
NYSE,ZF,2007-09-06,5.06,5.16,5.04,5.15,404400,3.84
NYSE,ZF,2007-09-05,5.08,5.08,5.01,5.03,982400,3.75
NYSE,ZF,2007-09-04,5.05,5.15,5.05,5.11,481800,3.81
NYSE,ZF,2007-08-31,5.08,5.11,5.06,5.08,464300,3.79
NYSE,ZF,2007-08-30,5.05,5.10,5.00,5.00,210400,3.73
NYSE,ZF,2007-08-29,5.02,5.16,5.02,5.10,242000,3.80
NYSE,ZF,2007-08-28,5.06,5.15,5.00,5.05,139500,3.76
NYSE,ZF,2007-08-27,5.14,5.21,5.14,5.15,253100,3.84
NYSE,ZF,2007-08-24,5.21,5.26,5.20,5.21,172900,3.88
NYSE,ZF,2007-08-23,5.30,5.35,5.20,5.20,228200,3.88
NYSE,ZF,2007-08-22,5.21,5.35,5.20,5.29,207100,3.94
NYSE,ZF,2007-08-21,5.10,5.20,5.05,5.20,216000,3.88
NYSE,ZF,2007-08-20,5.02,5.10,4.99,5.10,135900,3.80
NYSE,ZF,2007-08-17,4.90,5.20,4.85,4.95,336700,3.69
NYSE,ZF,2007-08-16,4.80,4.86,4.56,4.82,523000,3.59
NYSE,ZF,2007-08-15,4.97,5.00,4.87,4.89,385000,3.64
NYSE,ZF,2007-08-14,5.14,5.17,5.00,5.02,298700,3.74
NYSE,ZF,2007-08-13,5.26,5.28,5.17,5.20,143600,3.88
NYSE,ZF,2007-08-10,5.19,5.30,4.50,5.27,336100,3.93
NYSE,ZF,2007-08-09,5.30,5.37,5.27,5.31,143000,3.96
NYSE,ZF,2007-08-08,5.38,5.41,5.36,5.38,214100,4.01
NYSE,ZF,2007-08-07,5.35,5.40,5.30,5.36,165000,3.99
NYSE,ZF,2007-08-06,5.37,5.41,5.27,5.36,210600,3.99
NYSE,ZF,2007-08-03,5.40,5.46,5.37,5.37,175700,4.00
NYSE,ZF,2007-08-02,5.40,5.46,5.34,5.43,128500,4.05
NYSE,ZF,2007-08-01,5.40,5.47,5.32,5.40,254900,4.02
NYSE,ZF,2007-07-31,5.57,5.57,5.47,5.50,207700,4.10
NYSE,ZF,2007-07-30,5.38,5.51,5.36,5.45,196700,4.06
NYSE,ZF,2007-07-27,5.46,5.70,5.40,5.40,411900,4.02
NYSE,ZF,2007-07-26,5.62,5.64,5.44,5.55,320500,4.14
NYSE,ZF,2007-07-25,5.69,5.70,5.55,5.63,294500,4.20
NYSE,ZF,2007-07-24,5.53,5.68,5.52,5.60,238300,4.17
NYSE,ZF,2007-07-23,5.64,5.75,5.60,5.68,246800,4.23
NYSE,ZF,2007-07-20,5.53,5.57,5.51,5.54,380600,4.13
NYSE,ZF,2007-07-19,5.52,5.60,5.52,5.52,344500,4.11
NYSE,ZF,2007-07-18,5.70,5.74,5.44,5.50,618900,4.10
NYSE,ZF,2007-07-17,5.82,5.82,5.71,5.76,252200,4.29
NYSE,ZF,2007-07-16,5.61,5.70,5.60,5.70,226900,4.25
NYSE,ZF,2007-07-13,5.65,5.66,5.61,5.63,267600,4.20
NYSE,ZF,2007-07-12,5.54,5.65,5.53,5.64,449500,4.20
NYSE,ZF,2007-07-11,5.59,5.59,5.27,5.58,1258800,4.16
NYSE,ZF,2007-07-10,6.05,6.07,5.80,5.84,597600,4.35
NYSE,ZF,2007-07-09,6.13,6.14,6.09,6.10,520900,4.55
NYSE,ZF,2007-07-06,6.13,6.16,6.06,6.15,244400,4.58
NYSE,ZF,2007-07-05,6.22,6.24,6.21,6.24,236600,4.54
NYSE,ZF,2007-07-03,6.16,6.24,6.16,6.23,287700,4.53
NYSE,ZF,2007-07-02,6.13,6.17,6.08,6.14,156000,4.46
NYSE,ZF,2007-06-29,6.17,6.17,6.14,6.15,201100,4.47
NYSE,ZF,2007-06-28,6.16,6.18,6.16,6.18,148600,4.49
NYSE,ZF,2007-06-27,6.16,6.19,6.16,6.16,114300,4.48
NYSE,ZF,2007-06-26,6.17,6.18,6.15,6.18,159300,4.49
NYSE,ZF,2007-06-25,6.17,6.20,6.15,6.17,120800,4.49
NYSE,ZF,2007-06-22,6.18,6.28,6.17,6.20,209300,4.51
NYSE,ZF,2007-06-21,6.12,6.20,6.12,6.20,133700,4.51
NYSE,ZF,2007-06-20,6.11,6.15,6.11,6.14,144500,4.46
NYSE,ZF,2007-06-19,6.09,6.15,6.03,6.13,139700,4.46
NYSE,ZF,2007-06-18,6.07,6.11,6.07,6.11,100100,4.44
NYSE,ZF,2007-06-15,6.06,6.24,6.06,6.08,97800,4.42
NYSE,ZF,2007-06-14,6.02,6.07,6.02,6.07,135400,4.41
NYSE,ZF,2007-06-13,6.00,6.05,6.00,6.05,119900,4.40
NYSE,ZF,2007-06-12,6.00,6.04,5.99,6.01,142600,4.37
NYSE,ZF,2007-06-11,5.98,6.04,5.98,6.03,81000,4.38
NYSE,ZF,2007-06-08,5.93,6.00,5.92,5.98,152000,4.35
NYSE,ZF,2007-06-07,5.98,6.00,5.90,5.94,182500,4.32
NYSE,ZF,2007-06-06,6.00,6.05,5.95,6.00,333900,4.36
NYSE,ZF,2007-06-05,6.02,6.05,5.99,6.02,323200,4.38
NYSE,ZF,2007-06-04,5.99,6.06,5.99,6.06,223900,4.41
NYSE,ZF,2007-06-01,6.01,6.05,5.99,6.01,171800,4.37
NYSE,ZF,2007-05-31,6.02,6.03,5.91,6.01,193100,4.37
NYSE,ZF,2007-05-30,5.94,6.01,5.93,6.01,159200,4.37
NYSE,ZF,2007-05-29,5.98,6.02,5.97,6.00,134200,4.36
NYSE,ZF,2007-05-25,5.95,6.00,5.95,5.99,215700,4.36
NYSE,ZF,2007-05-24,5.95,6.00,5.93,5.97,257500,4.34
NYSE,ZF,2007-05-23,5.92,5.98,5.92,5.98,237800,4.35
NYSE,ZF,2007-05-22,5.97,5.99,5.87,5.92,203800,4.30
NYSE,ZF,2007-05-21,5.98,6.00,5.95,5.97,150300,4.34
NYSE,ZF,2007-05-18,5.95,5.99,5.95,5.98,178700,4.35
NYSE,ZF,2007-05-17,5.96,5.98,5.94,5.95,121900,4.33
NYSE,ZF,2007-05-16,5.92,5.98,5.92,5.98,198200,4.35
NYSE,ZF,2007-05-15,5.95,5.99,5.95,5.95,204900,4.33
NYSE,ZF,2007-05-14,5.89,5.97,5.89,5.97,285000,4.34
NYSE,ZF,2007-05-11,5.83,5.92,5.83,5.89,424400,4.28
NYSE,ZF,2007-05-10,5.91,5.92,5.80,5.83,298900,4.24
NYSE,ZF,2007-05-09,5.90,5.93,5.90,5.91,211500,4.30
NYSE,ZF,2007-05-08,5.89,5.92,5.89,5.90,238300,4.29
NYSE,ZF,2007-05-07,5.90,5.91,5.89,5.91,181900,4.30
NYSE,ZF,2007-05-04,5.91,5.93,5.90,5.92,254500,4.30
NYSE,ZF,2007-05-03,5.90,5.93,5.90,5.91,156100,4.30
NYSE,ZF,2007-05-02,5.90,5.92,5.89,5.91,171100,4.30
NYSE,ZF,2007-05-01,5.89,5.90,5.87,5.90,161600,4.29
NYSE,ZF,2007-04-30,5.90,5.92,5.89,5.90,160900,4.29
NYSE,ZF,2007-04-27,5.89,5.92,5.88,5.91,171000,4.30
NYSE,ZF,2007-04-26,5.94,5.94,5.89,5.91,242600,4.30
NYSE,ZF,2007-04-25,5.86,5.93,5.86,5.93,251800,4.31
NYSE,ZF,2007-04-24,5.91,5.92,5.88,5.88,162100,4.28
NYSE,ZF,2007-04-23,5.92,5.94,5.91,5.91,233900,4.30
NYSE,ZF,2007-04-20,5.88,5.94,5.88,5.90,166400,4.29
NYSE,ZF,2007-04-19,5.95,5.95,5.87,5.88,188000,4.28
NYSE,ZF,2007-04-18,5.89,5.92,5.88,5.89,161700,4.28
NYSE,ZF,2007-04-17,5.90,5.92,5.88,5.88,153500,4.28
NYSE,ZF,2007-04-16,5.91,5.93,5.89,5.89,239200,4.28
NYSE,ZF,2007-04-13,5.85,5.91,5.85,5.88,159300,4.28
NYSE,ZF,2007-04-12,5.89,5.90,5.88,5.89,137700,4.28
NYSE,ZF,2007-04-11,5.91,5.93,5.87,5.90,293400,4.29
NYSE,ZF,2007-04-10,5.92,5.96,5.90,5.94,140700,4.32
NYSE,ZF,2007-04-09,6.00,6.12,5.94,5.96,196100,4.33
NYSE,ZF,2007-04-05,6.08,6.12,6.06,6.12,487100,4.34
NYSE,ZF,2007-04-04,6.04,6.08,6.04,6.08,113300,4.32
NYSE,ZF,2007-04-03,6.02,6.07,6.01,6.06,155900,4.30
NYSE,ZF,2007-04-02,6.04,6.05,6.00,6.02,228500,4.27
NYSE,ZF,2007-03-30,5.99,6.03,5.97,6.00,179200,4.26
NYSE,ZF,2007-03-29,5.98,6.02,5.94,5.99,225100,4.25
NYSE,ZF,2007-03-28,6.08,6.08,5.97,5.99,220900,4.25
NYSE,ZF,2007-03-27,6.00,6.14,5.96,6.08,225800,4.32
NYSE,ZF,2007-03-26,6.00,6.00,5.92,6.00,357000,4.26
NYSE,ZF,2007-03-23,5.96,6.00,5.95,6.00,143100,4.26
NYSE,ZF,2007-03-22,5.99,5.99,5.93,5.99,170900,4.25
NYSE,ZF,2007-03-21,5.95,5.98,5.91,5.98,179100,4.25
NYSE,ZF,2007-03-20,5.88,5.96,5.86,5.96,145100,4.23
NYSE,ZF,2007-03-19,5.82,5.89,5.79,5.87,221600,4.17
NYSE,ZF,2007-03-16,5.84,5.84,5.73,5.84,112300,4.15
NYSE,ZF,2007-03-15,5.85,5.87,5.71,5.82,154600,4.13
NYSE,ZF,2007-03-14,5.79,5.85,5.71,5.85,158600,4.15
NYSE,ZF,2007-03-13,5.83,5.84,5.75,5.79,190900,4.11
NYSE,ZF,2007-03-12,5.85,5.88,5.80,5.86,163700,4.16
NYSE,ZF,2007-03-09,5.86,5.92,5.79,5.85,153200,4.15
NYSE,ZF,2007-03-08,5.80,5.90,5.76,5.86,195800,4.16
NYSE,ZF,2007-03-07,5.78,5.85,5.61,5.80,198300,4.12
NYSE,ZF,2007-03-06,5.60,5.90,5.60,5.87,285400,4.17
NYSE,ZF,2007-03-05,5.71,5.71,4.42,5.59,792500,3.97
NYSE,ZF,2007-03-02,5.98,6.00,5.71,5.71,289500,4.05
NYSE,ZF,2007-03-01,6.00,6.00,5.85,5.98,181100,4.25
NYSE,ZF,2007-02-28,5.86,6.10,5.84,5.96,213600,4.23
NYSE,ZF,2007-02-27,6.11,6.13,5.76,5.85,420500,4.15
NYSE,ZF,2007-02-26,6.12,6.15,6.11,6.14,126100,4.36
NYSE,ZF,2007-02-23,6.13,6.19,6.07,6.13,230400,4.35
NYSE,ZF,2007-02-22,6.10,6.15,6.08,6.14,180100,4.36
NYSE,ZF,2007-02-21,6.10,6.15,6.09,6.11,126700,4.34
NYSE,ZF,2007-02-20,6.09,6.13,6.08,6.11,152400,4.34
NYSE,ZF,2007-02-16,6.10,6.14,6.09,6.14,137000,4.36
NYSE,ZF,2007-02-15,6.09,6.14,6.06,6.11,225200,4.34
NYSE,ZF,2007-02-14,6.09,6.11,6.05,6.10,201800,4.33
NYSE,ZF,2007-02-13,6.09,6.14,6.05,6.07,238500,4.31
NYSE,ZF,2007-02-12,6.02,6.21,5.99,6.07,593000,4.31
NYSE,ZF,2007-02-09,5.98,6.02,5.95,5.99,151200,4.25
NYSE,ZF,2007-02-08,5.93,6.00,5.93,6.00,200700,4.26
NYSE,ZF,2007-02-07,5.93,6.00,5.93,5.94,262200,4.22
NYSE,ZF,2007-02-06,5.93,5.95,5.90,5.94,126400,4.22
NYSE,ZF,2007-02-05,5.90,5.95,5.86,5.95,120800,4.22
NYSE,ZF,2007-02-02,5.91,5.93,5.87,5.90,90400,4.19
NYSE,ZF,2007-02-01,5.95,5.99,5.90,5.92,240300,4.20
NYSE,ZF,2007-01-31,5.89,5.94,5.85,5.92,180200,4.20
NYSE,ZF,2007-01-30,5.90,5.90,5.81,5.89,311300,4.18
NYSE,ZF,2007-01-29,5.89,5.90,5.85,5.88,111900,4.17
NYSE,ZF,2007-01-26,5.80,5.85,5.79,5.85,215900,4.15
NYSE,ZF,2007-01-25,5.79,5.87,5.78,5.80,174500,4.12
NYSE,ZF,2007-01-24,5.87,5.90,5.80,5.81,300600,4.12
NYSE,ZF,2007-01-23,5.82,5.84,5.80,5.84,211900,4.15
NYSE,ZF,2007-01-22,5.83,5.84,5.80,5.83,181600,4.14
NYSE,ZF,2007-01-19,5.79,5.84,5.79,5.83,187200,4.14
NYSE,ZF,2007-01-18,5.80,5.83,5.78,5.82,261900,4.13
NYSE,ZF,2007-01-17,5.82,5.82,5.78,5.78,195000,4.10
NYSE,ZF,2007-01-16,5.79,5.82,5.76,5.82,215200,4.13
NYSE,ZF,2007-01-12,5.78,5.79,5.74,5.78,167100,4.10
NYSE,ZF,2007-01-11,5.71,5.78,5.71,5.77,153500,4.10
NYSE,ZF,2007-01-10,5.72,5.75,5.66,5.75,194000,4.08
NYSE,ZF,2007-01-09,5.62,5.72,5.62,5.70,266200,4.05
NYSE,ZF,2007-01-08,5.62,5.71,5.41,5.67,455100,4.03
NYSE,ZF,2007-01-05,5.76,5.76,5.67,5.72,356300,4.06
NYSE,ZF,2007-01-04,5.74,5.76,5.70,5.76,194700,4.09
NYSE,ZF,2007-01-03,5.81,5.87,5.67,5.74,364300,4.08
NYSE,ZF,2006-12-29,5.89,5.93,5.87,5.90,269300,4.08
NYSE,ZF,2006-12-28,5.88,5.89,5.85,5.89,210900,4.07
NYSE,ZF,2006-12-27,5.86,5.89,5.83,5.87,235500,4.06
NYSE,ZF,2006-12-26,5.84,5.85,5.82,5.84,214900,4.04
NYSE,ZF,2006-12-22,5.86,5.86,5.81,5.82,152400,4.03
NYSE,ZF,2006-12-21,5.85,5.86,5.81,5.85,178500,4.05
NYSE,ZF,2006-12-20,5.85,5.87,5.83,5.83,158600,4.03
NYSE,ZF,2006-12-19,5.84,5.85,5.79,5.84,224100,4.04
NYSE,ZF,2006-12-18,5.88,5.88,5.81,5.84,150100,4.04
NYSE,ZF,2006-12-15,5.80,5.86,5.80,5.86,208200,4.05
NYSE,ZF,2006-12-14,5.80,5.85,5.76,5.82,188500,4.03
NYSE,ZF,2006-12-13,5.82,5.84,5.76,5.77,267000,3.99
NYSE,ZF,2006-12-12,5.80,5.84,5.80,5.81,200700,4.02
NYSE,ZF,2006-12-11,5.83,5.85,5.80,5.84,215600,4.04
NYSE,ZF,2006-12-08,5.80,5.84,5.78,5.83,203200,4.03
NYSE,ZF,2006-12-07,5.81,5.81,5.77,5.80,206600,4.01
NYSE,ZF,2006-12-06,5.75,5.81,5.74,5.79,149200,4.01
NYSE,ZF,2006-12-05,5.74,5.77,5.71,5.76,198500,3.98
NYSE,ZF,2006-12-04,5.70,5.74,5.65,5.73,370200,3.96
NYSE,ZF,2006-12-01,5.65,5.70,5.63,5.68,232500,3.93
NYSE,ZF,2006-11-30,5.66,5.67,5.64,5.64,157000,3.90
NYSE,ZF,2006-11-29,5.66,5.66,5.62,5.64,178800,3.90
NYSE,ZF,2006-11-28,5.62,5.65,5.61,5.65,177500,3.91
NYSE,ZF,2006-11-27,5.68,5.69,5.61,5.64,248100,3.90
NYSE,ZF,2006-11-24,5.69,5.69,5.59,5.67,103100,3.92
NYSE,ZF,2006-11-22,5.66,5.68,5.64,5.67,147900,3.92
NYSE,ZF,2006-11-21,5.68,5.70,5.63,5.67,203300,3.92
NYSE,ZF,2006-11-20,5.69,5.69,5.65,5.68,238200,3.93
NYSE,ZF,2006-11-17,5.67,5.68,5.63,5.65,138700,3.91
NYSE,ZF,2006-11-16,5.66,5.68,5.62,5.67,235200,3.92
NYSE,ZF,2006-11-15,5.60,5.64,5.56,5.64,203500,3.90
NYSE,ZF,2006-11-14,5.56,5.60,5.53,5.60,249700,3.87
NYSE,ZF,2006-11-13,5.51,5.57,5.51,5.57,159200,3.85
NYSE,ZF,2006-11-10,5.51,5.53,5.50,5.53,186600,3.83
NYSE,ZF,2006-11-09,5.54,5.56,5.51,5.52,194400,3.82
NYSE,ZF,2006-11-08,5.52,5.55,5.49,5.55,204600,3.84
NYSE,ZF,2006-11-07,5.52,5.55,5.49,5.55,234800,3.84
NYSE,ZF,2006-11-06,5.48,5.52,5.47,5.52,290000,3.82
NYSE,ZF,2006-11-03,5.51,5.51,5.45,5.47,268200,3.78
NYSE,ZF,2006-11-02,5.46,5.48,5.41,5.48,174100,3.79
NYSE,ZF,2006-11-01,5.54,5.55,5.41,5.45,267700,3.77
NYSE,ZF,2006-10-31,5.54,5.55,5.52,5.55,198800,3.84
NYSE,ZF,2006-10-30,5.52,5.55,5.51,5.55,173800,3.84
NYSE,ZF,2006-10-27,5.59,5.62,5.52,5.55,319500,3.84
NYSE,ZF,2006-10-26,5.57,5.59,5.55,5.59,314500,3.87
NYSE,ZF,2006-10-25,5.54,5.55,5.50,5.55,345900,3.84
NYSE,ZF,2006-10-24,5.50,5.53,5.48,5.53,234500,3.83
NYSE,ZF,2006-10-23,5.49,5.51,5.48,5.50,291700,3.80
NYSE,ZF,2006-10-20,5.48,5.48,5.46,5.48,127200,3.79
NYSE,ZF,2006-10-19,5.47,5.48,5.45,5.47,163800,3.78
NYSE,ZF,2006-10-18,5.46,5.48,5.43,5.47,232100,3.78
NYSE,ZF,2006-10-17,5.45,5.45,5.40,5.45,257600,3.77
NYSE,ZF,2006-10-16,5.46,5.47,5.43,5.45,192300,3.77
NYSE,ZF,2006-10-13,5.42,5.46,5.41,5.46,259600,3.78
NYSE,ZF,2006-10-12,5.41,5.43,5.40,5.43,272400,3.76
NYSE,ZF,2006-10-11,5.40,5.41,5.38,5.41,153600,3.74
NYSE,ZF,2006-10-10,5.39,5.41,5.37,5.41,170200,3.74
NYSE,ZF,2006-10-09,5.38,5.40,5.35,5.39,220500,3.73
NYSE,ZF,2006-10-06,5.41,5.47,5.36,5.40,269700,3.74
NYSE,ZF,2006-10-05,5.50,5.53,5.49,5.53,323200,3.73
NYSE,ZF,2006-10-04,5.46,5.51,5.45,5.51,353800,3.71
NYSE,ZF,2006-10-03,5.46,5.48,5.45,5.48,236500,3.69
NYSE,ZF,2006-10-02,5.46,5.48,5.43,5.45,291200,3.67
NYSE,ZF,2006-09-29,5.49,5.49,5.45,5.46,301800,3.68
NYSE,ZF,2006-09-28,5.49,5.49,5.44,5.48,259900,3.69
NYSE,ZF,2006-09-27,5.48,5.50,5.45,5.50,323700,3.71
NYSE,ZF,2006-09-26,5.43,5.47,5.41,5.47,276400,3.69
NYSE,ZF,2006-09-25,5.40,5.43,5.38,5.43,248400,3.66
NYSE,ZF,2006-09-22,5.37,5.40,5.36,5.38,207000,3.62
NYSE,ZF,2006-09-21,5.38,5.40,5.36,5.39,169900,3.63
NYSE,ZF,2006-09-20,5.35,5.40,5.35,5.40,238600,3.64
NYSE,ZF,2006-09-19,5.36,5.37,5.33,5.37,264000,3.62
NYSE,ZF,2006-09-18,5.33,5.36,5.28,5.36,289300,3.61
NYSE,ZF,2006-09-15,5.31,5.32,5.28,5.31,135900,3.58
NYSE,ZF,2006-09-14,5.28,5.29,5.27,5.29,122500,3.56
NYSE,ZF,2006-09-13,5.24,5.30,5.24,5.28,267900,3.56
NYSE,ZF,2006-09-12,5.22,5.26,5.22,5.26,262700,3.54
NYSE,ZF,2006-09-11,5.22,5.23,5.20,5.22,161200,3.52
NYSE,ZF,2006-09-08,5.20,5.24,5.20,5.24,148300,3.53
NYSE,ZF,2006-09-07,5.23,5.25,5.21,5.21,175200,3.51
NYSE,ZF,2006-09-06,5.24,5.25,5.23,5.24,162100,3.53
NYSE,ZF,2006-09-05,5.26,5.28,5.25,5.26,164300,3.54
NYSE,ZF,2006-09-01,5.25,5.27,5.24,5.26,180200,3.54
NYSE,ZF,2006-08-31,5.25,5.26,5.23,5.26,151900,3.54
NYSE,ZF,2006-08-30,5.22,5.24,5.22,5.23,117400,3.52
NYSE,ZF,2006-08-29,5.22,5.25,5.20,5.22,135500,3.52
NYSE,ZF,2006-08-28,5.21,5.23,5.21,5.22,194500,3.52
NYSE,ZF,2006-08-25,5.20,5.23,5.19,5.22,138700,3.52
NYSE,ZF,2006-08-24,5.21,5.23,5.21,5.21,169100,3.51
NYSE,ZF,2006-08-23,5.22,5.24,5.21,5.22,112100,3.52
NYSE,ZF,2006-08-22,5.21,5.23,5.20,5.20,125400,3.50
NYSE,ZF,2006-08-21,5.18,5.21,5.17,5.20,122700,3.50
NYSE,ZF,2006-08-18,5.21,5.23,5.18,5.20,268500,3.50
NYSE,ZF,2006-08-17,5.22,5.24,5.20,5.22,182500,3.52
NYSE,ZF,2006-08-16,5.20,5.22,5.19,5.21,278600,3.51
NYSE,ZF,2006-08-15,5.18,5.20,5.18,5.20,300900,3.50
NYSE,ZF,2006-08-14,5.15,5.18,5.13,5.15,122600,3.47
NYSE,ZF,2006-08-11,5.13,5.18,5.11,5.11,78200,3.44
NYSE,ZF,2006-08-10,5.16,5.18,5.15,5.17,121000,3.48
NYSE,ZF,2006-08-09,5.20,5.20,5.17,5.18,81000,3.49
NYSE,ZF,2006-08-08,5.17,5.20,5.17,5.19,149800,3.50
NYSE,ZF,2006-08-07,5.21,5.21,5.15,5.18,133200,3.49
NYSE,ZF,2006-08-04,5.24,5.25,5.20,5.22,199100,3.52
NYSE,ZF,2006-08-03,5.17,5.23,5.17,5.23,109800,3.52
NYSE,ZF,2006-08-02,5.14,5.20,5.14,5.18,52300,3.49
NYSE,ZF,2006-08-01,5.16,5.20,5.11,5.14,75100,3.46
NYSE,ZF,2006-07-31,5.20,5.23,5.17,5.20,76100,3.50
NYSE,ZF,2006-07-28,5.17,5.22,5.17,5.22,137900,3.52
NYSE,ZF,2006-07-27,5.16,5.19,5.15,5.17,216900,3.48
NYSE,ZF,2006-07-26,5.18,5.19,5.14,5.17,149900,3.48
NYSE,ZF,2006-07-25,5.14,5.17,5.12,5.15,117100,3.47
NYSE,ZF,2006-07-24,5.05,5.15,5.05,5.11,116200,3.44
NYSE,ZF,2006-07-21,5.10,5.11,5.03,5.08,153900,3.42
NYSE,ZF,2006-07-20,5.11,5.14,5.08,5.09,35500,3.43
NYSE,ZF,2006-07-19,5.02,5.13,5.02,5.10,209700,3.44
NYSE,ZF,2006-07-18,5.06,5.09,5.01,5.05,183400,3.40
NYSE,ZF,2006-07-17,5.04,5.09,5.03,5.07,143500,3.42
NYSE,ZF,2006-07-14,5.12,5.13,5.05,5.06,179900,3.41
NYSE,ZF,2006-07-13,5.15,5.17,5.10,5.12,174000,3.45
NYSE,ZF,2006-07-12,5.20,5.21,5.16,5.16,116300,3.48
NYSE,ZF,2006-07-11,5.16,5.18,5.15,5.17,96200,3.48
NYSE,ZF,2006-07-10,5.18,5.20,5.16,5.17,95500,3.48
NYSE,ZF,2006-07-07,5.17,5.21,5.10,5.17,111900,3.48
NYSE,ZF,2006-07-06,5.16,5.21,5.16,5.17,120800,3.48
NYSE,ZF,2006-07-05,5.33,5.34,5.30,5.32,107000,3.49
NYSE,ZF,2006-07-03,5.34,5.36,5.33,5.34,74600,3.50
